algorithm,experiment,condition,trial,rail,bit_index,bit_value,victor_purpura,van_rossum,l1_spike_count,l3_spike_count,noise_seed,noise_type,noise_rate_hz
S-DES,teaching_ablation,es_stdp_teacher_off,2,8,4,0,39.10999999999997,4.620536426200153,56,57,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,9,4,1,106.10000000000007,7.74237199966393,154,182,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,10,5,0,95.33999999999985,7.263999087814389,144,159,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,11,5,1,48.61000000000002,5.102764815411268,66,67,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,12,6,0,59.46000000000001,5.58094115550605,86,88,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,13,6,1,82.69000000000003,6.679556349503864,124,134,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,14,7,0,91.38999999999997,7.204111954811665,130,153,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,2,15,7,1,55.07999999999999,5.500609018372362,80,85,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,0,0,0,70.02999999999999,6.080688881745424,118,118,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,1,0,1,58.87999999999997,5.589847125287005,92,93,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,2,1,0,52.160000000000025,5.230894852746612,78,80,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,3,1,1,77.80000000000017,6.482191682941207,132,135,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,4,2,0,53.70000000000001,5.310689846779769,82,83,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,5,2,1,75.59000000000019,6.393921114872285,128,130,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,6,3,0,79.88000000000005,6.545388295055959,134,135,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,7,3,1,53.89000000000001,5.336397960624302,76,77,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,8,4,0,37.69999999999991,4.461166685770973,56,56,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,9,4,1,86.03999999999986,6.911440224909239,154,159,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,10,5,0,83.61000000000003,6.6764986695620285,144,145,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,11,5,1,47.160000000000004,4.946925424708616,66,66,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,12,6,0,58.620000000000076,5.51156499181691,86,87,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,13,6,1,76.77999999999987,6.38578859788328,124,126,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,14,7,0,76.65,6.522125289123786,130,135,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,2,15,7,1,50.91999999999994,5.210837967260891,80,81,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,0,0,0,80.91000000000018,6.804509256002705,132,131,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,1,0,1,67.63999999999997,6.446359143126205,100,95,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,2,1,0,61.03,6.118402676689353,84,80,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,3,1,1,88.52999999999997,7.110037347593598,148,148,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,4,2,0,63.959999999999894,6.288975208994308,90,88,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,5,2,1,86.79000000000012,7.094158802637608,144,144,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,6,3,0,94.1400000000001,7.297070426087441,152,152,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,7,3,1,63.06000000000013,6.364551439059235,79,70,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,8,4,0,45.00999999999999,5.358605967580513,60,56,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,9,4,1,99.47999999999989,7.342599663606097,175,175,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,10,5,0,97.80000000000004,7.33060144283108,164,164,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,11,5,1,54.32999999999999,5.978595356694022,68,57,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,12,6,0,66.62999999999982,6.472467855149311,91,84,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,13,6,1,89.64000000000011,7.186542802243018,138,138,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,14,7,0,88.14999999999999,7.06898196443867,147,147,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,2,15,7,1,59.64000000000025,5.931753483938135,88,83,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,0,0,0,98.09999999999988,7.692344317380256,118,152,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,1,0,1,63.17000000000008,5.912221592637065,92,97,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,2,1,0,55.990000000000116,5.539781880110179,78,84,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,3,1,1,104.7899999999999,7.922486935053523,132,169,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,4,2,0,65.59000000000012,6.145859236981591,82,97,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,5,2,1,96.18,7.431492275162005,128,154,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,6,3,0,106.11000000000011,7.96201289041436,134,168,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,7,3,1,56.010000000000154,5.56065635775287,76,79,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,8,4,0,40.81999999999996,4.757504969290848,56,59,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,9,4,1,132.7900000000001,9.059719300554148,154,216,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,10,5,0,111.32,8.146762017344855,144,180,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,11,5,1,49.31999999999992,5.177252895118773,66,68,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,12,6,0,60.51000000000002,5.710523966559809,86,90,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,13,6,1,96.83999999999995,7.6201980573803505,124,151,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,14,7,0,110.05000000000015,8.273882070418287,130,178,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,2,15,7,1,54.24000000000004,5.439832427281353,80,85,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,0,0,0,56.57999999999996,5.848994765600141,118,118,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,1,0,1,47.190000000000076,5.296231086046523,92,92,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,2,1,0,40.899999999999935,4.918520461457782,78,78,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,3,1,1,61.02999999999996,6.1236527534117595,132,132,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,4,2,0,42.72000000000008,5.047637958445023,82,82,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,5,2,1,59.90000000000014,6.063411112662944,128,128,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,6,3,0,63.59000000000016,6.250710534429374,134,134,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,7,3,1,42.50000000000005,5.000911213232843,76,76,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,8,4,0,30.199999999999964,4.229887740341332,56,56,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,9,4,1,66.46000000000008,6.4920606405167405,154,154,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,10,5,0,66.37000000000009,6.4129842727870745,144,144,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,11,5,1,38.70000000000004,4.721882287475863,66,66,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,12,6,0,46.520000000000024,5.235486736495406,86,86,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,13,6,1,60.35999999999998,6.067172162194011,124,124,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,14,7,0,58.83000000000013,6.060760394171487,130,130,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_only,2,15,7,1,39.97999999999998,4.91743215884761,80,80,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,0,0,0,153.25999999999993,12.160802968899853,118,236,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,1,0,1,103.4500000000001,9.48013151377087,92,164,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,2,1,0,87.06000000000007,8.698675849219056,78,138,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,3,1,1,173.7799999999998,13.015487139175608,132,267,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,4,2,0,92.39000000000011,9.035432096119074,82,147,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,5,2,1,165.16999999999976,12.613736946365943,128,256,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,6,3,0,174.7199999999999,12.953514509068118,134,268,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,7,3,1,80.88000000000001,8.22484792558448,76,128,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,8,4,0,60.42000000000005,7.145196656064902,56,96,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,9,4,1,203.17999999999998,14.041665612181223,154,313,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,10,5,0,185.88999999999984,13.384191137793364,144,288,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,11,5,1,68.2400000000001,7.473311738063404,66,108,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,12,6,0,92.68000000000018,8.881015568076139,86,148,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,13,6,1,160.7499999999999,12.4567481881031,124,248,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,14,7,0,174.47000000000014,13.11801470512858,130,266,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,full_network,2,15,7,1,89.62999999999992,8.822750386208986,80,143,1410663990,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,0,0,0,82.04000000000006,6.771090694859398,118,132,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,1,0,1,62.440000000000055,5.822744970403496,92,96,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,2,1,0,53.84000000000002,5.372928751093126,78,81,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,3,1,1,89.37999999999998,7.052783849084927,132,149,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,4,2,0,57.790000000000035,5.623010441755519,82,87,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,5,2,1,86.73,6.941717284721561,128,143,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,6,3,0,90.43999999999998,7.079434867481488,134,148,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,7,3,1,55.03000000000005,5.43976371026667,76,78,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,8,4,0,40.00000000000003,4.65876673903206,56,58,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,9,4,1,104.7099999999998,7.69474870695818,154,183,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,10,5,0,95.25000000000007,7.273930459703657,144,159,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,11,5,1,48.73999999999999,5.133299533546137,66,67,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,12,6,0,61.56000000000012,5.728741589618871,86,90,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,13,6,1,82.74999999999984,6.705895003795073,124,134,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,14,7,0,89.16999999999999,7.083617545083288,130,150,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_stdp_teacher_off,3,15,7,1,55.05000000000005,5.501936043002487,80,85,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,0,0,0,71.54999999999995,6.126783861824473,118,119,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,1,0,1,59.67999999999998,5.590643651256778,92,94,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,2,1,0,51.979999999999926,5.223552274100051,78,79,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,3,1,1,77.62999999999994,6.451465276128492,132,135,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,4,2,0,53.60999999999999,5.3086377566751635,82,83,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,5,2,1,75.00000000000003,6.361130683188471,128,129,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,6,3,0,80.87000000000003,6.575199143709655,134,136,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,7,3,1,53.93000000000001,5.3332101869140764,76,77,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,8,4,0,37.80000000000003,4.450019113457373,56,56,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,9,4,1,86.61,6.915002343486751,154,160,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,10,5,0,83.4,6.657379918879537,144,145,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,11,5,1,47.27,4.970341874699226,66,66,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,12,6,0,59.81000000000008,5.597124217558952,86,88,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,13,6,1,77.65000000000003,6.420526816644796,124,127,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,14,7,0,74.07999999999997,6.416000991944896,130,132,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,es_static_teacher_off,3,15,7,1,53.519999999999925,5.3806286539568395,80,84,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,0,0,0,81.05000000000005,6.825721466048453,132,131,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,1,0,1,67.42999999999988,6.441761147539875,100,95,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,2,1,0,60.949999999999946,6.12373435383771,84,80,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,3,1,1,88.04000000000009,7.10312815203723,148,148,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,4,2,0,64.07000000000002,6.270748491546313,90,87,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,5,2,1,86.77000000000004,7.093111637145898,144,144,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,6,3,0,94.24999999999991,7.301962589433736,152,152,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,7,3,1,63.4100000000002,6.378655845317068,79,70,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,8,4,0,44.930000000000085,5.3579298511730205,60,56,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,9,4,1,99.4700000000002,7.348614743479426,175,175,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,10,5,0,98.05000000000007,7.331009687808818,164,164,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,11,5,1,54.289999999999985,5.971211651724664,68,57,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,12,6,0,66.50999999999999,6.471201157434703,91,84,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,13,6,1,89.86000000000008,7.184481716181787,138,138,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,14,7,0,87.88999999999994,7.06863689637786,147,147,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,default_stdp_teacher_off,3,15,7,1,59.71000000000024,5.93026096832554,88,83,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,0,0,0,98.3899999999998,7.698109187915864,118,152,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,1,0,1,64.74000000000005,5.985034405045809,92,99,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,2,1,0,55.74000000000012,5.532682460665631,78,83,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,3,1,1,106.95999999999988,8.0418181795714,132,171,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,4,2,0,65.18999999999986,6.107267345738828,82,97,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,5,2,1,94.2399999999998,7.320382184712007,128,152,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,6,3,0,107.62000000000003,8.075758239546497,134,170,1906218541,poisson_excitatory,10.0
S-DES,teaching_ablation,teacher_assisted_then_off,3,7,3,1,56.48000000000009,5.588377127917152,76,79,1906218541,poisson_excitatory,10.0
